class,left_elbow,left_shoulder,left_hip,left_knee,right_elbow,right_shoulder,right_hip,right_knee
right_elbow_block_correct,105.84713041604059,61.4835933885126,133.6797726435443,157.39137527725228,140.3232935426062,79.26366580182572,159.4683528503478,144.83867163662208
right_elbow_block_correct,105.84713041604059,61.4835933885126,133.6797726435443,157.39137527725228,140.3232935426062,79.26366580182572,159.4683528503478,144.83867163662208
right_elbow_block_correct,105.84713041604059,61.4835933885126,133.6797726435443,157.39137527725228,140.3232935426062,79.26366580182572,159.4683528503478,144.83867163662208
right_elbow_block_correct,150.1914468176926,50.15538861230409,140.29803694357923,152.23949434884054,141.44551318718743,57.9317541789552,154.26366902871888,152.83455500523107
right_elbow_block_correct,150.1914468176926,50.15538861230409,140.29803694357923,152.23949434884054,141.44551318718743,57.9317541789552,154.26366902871888,152.83455500523107
right_elbow_block_correct,150.1914468176926,50.15538861230409,140.29803694357923,152.23949434884054,141.44551318718743,57.9317541789552,154.26366902871888,152.83455500523107
right_eye_thrust_correct,102.69382550197584,41.47338585995375,163.12421595638367,144.83654278854112,105.47679776029487,75.78160017523156,141.4342217877221,152.29714850165925
right_eye_thrust_correct,102.69382550197584,41.47338585995375,163.12421595638367,144.83654278854112,105.47679776029487,75.78160017523156,141.4342217877221,152.29714850165925
right_eye_thrust_correct,102.69382550197584,41.47338585995375,163.12421595638367,144.83654278854112,105.47679776029487,75.78160017523156,141.4342217877221,152.29714850165925
right_eye_thrust_correct,106.44268273131765,26.238889067174423,168.88041703068495,158.89018536865177,117.41768906992675,79.90594761728465,164.40597368127007,158.97823786422975
right_eye_thrust_correct,106.44268273131765,26.238889067174423,168.88041703068495,158.89018536865177,117.41768906992675,79.90594761728465,164.40597368127007,158.97823786422975
right_eye_thrust_correct,106.44268273131765,26.238889067174423,168.88041703068495,158.89018536865177,117.41768906992675,79.90594761728465,164.40597368127007,158.97823786422975
right_eye_thrust_correct,116.91467956541388,93.4021788113927,159.59639428644618,156.47896025897316,130.9548836413965,95.00214637557961,125.53720338729781,149.9960403008683
right_eye_thrust_correct,116.91467956541388,93.4021788113927,159.59639428644618,156.47896025897316,130.9548836413965,95.00214637557961,125.53720338729781,149.9960403008683
right_eye_thrust_correct,116.91467956541388,93.4021788113927,159.59639428644618,156.47896025897316,130.9548836413965,95.00214637557961,125.53720338729781,149.9960403008683
right_eye_thrust_correct,143.0470683465727,95.92039282860803,153.139456849943,172.91864816165332,132.73331800754005,94.11742662184942,146.64272755400088,155.56850991828247
